rating,director,release_year,listed_in,title,country,duration,type,Cluster
8,4471,0.823529411764706,469,8690,51,178,0,2
8,1321,0.8823529411764707,216,8764,70,199,0,2
6,1872,0.8823529411764707,471,1643,80,174,1,3
6,3266,0.8823529411764707,512,6132,80,218,0,2
6,64,0.823529411764706,39,4469,29,45,0,0
9,3044,0.823529411764706,325,1132,29,74,0,0
6,910,0.8823529411764707,184,2541,80,143,0,2
8,1420,0.8823529411764707,198,101,70,8,0,0
8,4408,0.823529411764706,318,1560,74,9,0,0
8,4168,0.8823529411764707,331,3778,22,210,0,2
8,1915,0.8823529411764707,0,5494,20,205,0,2
6,263,0.7647058823529412,280,7478,22,211,0,2
6,902,0.8823529411764707,282,5366,70,9,0,0
8,3948,0.8823529411764707,469,705,80,180,0,2
7,2582,0.8823529411764707,283,5866,0,8,0,0
6,2842,0.7058823529411765,273,1736,80,152,0,2
8,2438,0.8823529411764707,469,3720,80,181,0,2
8,1581,0.5294117647058825,280,8420,80,176,0,2
8,3922,0.8823529411764707,350,3373,75,29,0,0
6,3535,0.8823529411764707,331,5909,29,51,0,0
8,4159,0.8823529411764707,199,6616,29,90,0,0
6,2185,0.823529411764706,280,2209,13,189,0,2
8,3568,0.7647058823529412,55,3926,44,205,0,2
9,3212,0.8823529411764707,320,281,79,61,0,0
8,151,0.8823529411764707,469,1810,44,169,0,2
6,4048,0.47058823529411775,367,3685,29,29,0,0
6,4078,0.8823529411764707,280,8238,29,12,0,0
8,2242,0.8823529411764707,469,4579,80,178,0,2
5,1879,0.8823529411764707,52,8139,75,216,0,2
8,2849,0.8823529411764707,318,1094,0,18,0,0
8,2480,0.8823529411764707,390,1137,13,0,1,1
8,1582,0.0,5,2139,36,184,0,2
8,1583,0.0,5,7103,36,205,0,2
8,27,0.8823529411764707,346,5708,29,21,0,0
6,352,0.8823529411764707,331,7879,20,21,0,0
8,773,0.8823529411764707,320,866,80,15,0,0
6,3272,0.8823529411764707,280,7097,6,29,0,0
8,1789,0.8823529411764707,469,327,80,173,0,2
5,2019,0.6470588235294118,512,1677,80,206,0,2
8,1703,0.823529411764706,198,5847,22,211,0,2
9,1959,0.8823529411764707,273,4057,71,152,0,2
6,3735,0.8823529411764707,219,4253,29,18,0,0
6,4367,0.823529411764706,318,5459,29,210,0,2
8,1178,0.8823529411764707,234,6824,70,0,1,1
9,627,0.8823529411764707,124,1767,6,215,0,2
8,601,0.8823529411764707,469,3568,79,172,0,2
4,2331,0.8823529411764707,184,4809,80,218,0,2
9,2648,0.8823529411764707,273,5254,80,176,0,2
8,3576,0.8823529411764707,349,6804,30,22,0,0
8,3848,0.8823529411764707,469,3580,80,175,0,2
8,2670,0.8823529411764707,287,5903,80,52,0,0
8,1266,0.823529411764706,318,907,81,190,0,2
8,1652,0.8823529411764707,326,2219,70,24,0,0
9,1461,0.8823529411764707,372,3249,1,19,0,0
9,2374,0.8823529411764707,219,4260,29,32,0,0
3,2080,0.8823529411764707,120,5319,20,187,0,2
9,1525,0.8823529411764707,140,5881,22,15,0,0
8,221,0.823529411764706,207,6564,29,34,0,0
8,3451,0.8823529411764707,287,6893,80,23,0,0
8,1234,0.8823529411764707,325,458,22,210,0,2
6,2965,0.7058823529411765,69,236,36,39,0,0
8,2694,0.6470588235294118,329,1685,47,26,0,0
6,2597,0.8823529411764707,469,4612,80,177,0,2
10,2433,0.5882352941176472,148,6299,80,139,0,2
6,950,0.8823529411764707,325,3866,29,19,0,0
8,3740,0.7647058823529412,318,3293,29,35,0,0
8,863,0.8823529411764707,216,5158,59,12,0,0
6,933,0.8823529411764707,56,8446,26,12,0,0
8,2860,0.8823529411764707,228,7415,51,140,0,2
8,3670,0.8823529411764707,198,1511,29,4,0,0
8,3403,0.8823529411764707,325,4524,29,6,0,0
8,1515,0.8823529411764707,199,5408,12,218,0,2
8,1749,0.8823529411764707,374,6659,68,30,0,0
9,2952,0.8823529411764707,273,349,80,149,0,2
8,4036,0.8823529411764707,318,3618,2,4,0,0
6,2748,0.8823529411764707,51,5850,80,219,0,2
8,3499,0.8823529411764707,354,7579,80,211,0,2
9,4275,0.8823529411764707,280,246,80,140,0,2
6,4319,0.823529411764706,25,7448,29,46,0,0
8,2438,0.8823529411764707,469,8414,80,181,0,2
6,3689,0.8823529411764707,287,5743,51,202,0,2
8,1083,0.8823529411764707,234,50,44,0,1,1
6,1581,0.5882352941176472,280,1171,70,186,0,2
6,1581,0.7058823529411765,280,1172,17,205,0,2
8,1581,0.823529411764706,280,2128,70,206,0,2
8,3226,0.8823529411764707,52,4407,55,210,0,2
8,1310,0.8823529411764707,469,6083,34,167,0,2
8,3970,0.8823529411764707,341,6152,80,205,0,2
9,2186,0.8823529411764707,137,2790,80,210,0,2
8,65,0.823529411764706,318,3609,29,216,0,2
9,2550,0.8823529411764707,124,5305,79,214,0,2
8,95,0.823529411764706,318,2901,29,11,0,0
5,1449,0.8823529411764707,36,749,80,5,0,0
8,20,0.823529411764706,273,8470,80,214,0,2
7,3774,0.8823529411764707,124,4353,80,186,0,2
6,1578,0.823529411764706,273,4518,48,206,0,2
8,727,0.823529411764706,318,2114,11,3,0,0
8,1803,0.8823529411764707,318,6284,20,16,0,0
6,4463,0.411764705882353,22,7203,26,35,0,0
8,3181,0.823529411764706,199,3330,70,218,0,2
5,242,0.8823529411764707,184,8595,80,7,0,0
8,4465,0.823529411764706,39,2657,74,33,0,0
8,160,0.8823529411764707,280,3972,79,204,0,2
8,1333,0.8823529411764707,371,7845,12,32,0,0
6,1531,0.8823529411764707,284,446,80,152,0,2
8,1267,0.8823529411764707,240,1723,44,0,1,1
8,1358,0.8823529411764707,219,1940,70,195,0,2
5,1908,0.8823529411764707,317,2326,80,15,0,0
8,2385,0.823529411764706,331,3583,68,35,0,0
6,4418,0.8823529411764707,229,7372,80,15,0,0
9,2547,0.823529411764706,199,3941,29,21,0,0
5,348,0.5294117647058825,0,5174,80,24,0,0
8,2787,0.823529411764706,287,3594,79,210,0,2
3,3357,0.8823529411764707,273,3832,80,206,0,2
8,4082,0.823529411764706,349,4798,42,7,0,0
6,2553,0.8823529411764707,199,6643,29,50,0,0
8,1579,0.8823529411764707,216,190,26,212,0,2
8,2597,0.8823529411764707,469,597,80,179,0,2
8,943,0.823529411764706,318,6755,29,24,0,0
5,3345,0.6470588235294118,511,7218,80,0,1,1
8,1281,0.8823529411764707,219,4239,13,211,0,2
8,4491,0.8823529411764707,199,4674,76,29,0,0
9,3765,0.823529411764706,199,5054,29,32,0,0
6,606,0.8823529411764707,287,5741,80,161,0,2
8,1244,0.8823529411764707,287,2823,51,218,0,2
8,539,0.823529411764706,325,175,17,81,0,0
6,3729,0.8823529411764707,273,1212,51,193,0,2
6,3764,0.8823529411764707,318,4815,29,5,0,0
5,1846,0.8823529411764707,229,6414,80,212,0,2
8,3458,0.8823529411764707,325,7679,34,16,0,0
5,123,0.5882352941176472,318,199,79,18,0,0
8,4293,0.8823529411764707,469,2536,44,168,0,2
5,3483,0.5294117647058825,199,307,79,30,0,0
8,526,0.8823529411764707,287,2876,51,47,0,0
8,2954,0.0,199,1135,29,5,0,0
6,4063,0.05882352941176472,367,2177,29,51,0,0
8,4382,0.823529411764706,288,2667,80,215,0,2
8,4041,0.0,328,2981,29,16,0,0
6,4048,0.0,218,3553,29,40,0,0
6,254,0.0,219,4796,29,21,0,0
6,3945,0.823529411764706,329,5695,29,24,0,0
6,2393,0.05882352941176472,328,6212,29,56,0,0
9,233,0.7058823529411765,22,6272,29,4,0,0
8,877,0.823529411764706,344,7959,80,205,0,2
8,2077,0.8823529411764707,325,8564,70,214,0,2
8,1551,0.5882352941176472,349,1776,76,42,0,0
8,1551,0.5294117647058825,349,1778,76,44,0,0
6,769,0.8823529411764707,229,7574,80,211,0,2
8,2388,0.8823529411764707,382,5429,68,0,1,1
6,1281,0.8823529411764707,469,4089,6,173,0,2
4,1981,0.8823529411764707,358,7708,10,211,0,2
6,2177,0.8823529411764707,22,5439,29,85,0,0
6,3397,0.823529411764706,327,6064,29,40,0,0
8,1860,0.8823529411764707,60,428,80,206,0,2
6,2177,0.8823529411764707,22,5438,29,85,0,0
6,613,0.8823529411764707,198,8270,80,212,0,2
8,3649,0.7058823529411765,469,931,80,186,0,2
6,3066,0.823529411764706,459,5016,80,185,1,3
8,1281,0.8823529411764707,469,5837,13,173,0,2
8,3577,0.823529411764706,349,6658,30,33,0,0
6,3871,0.8823529411764707,199,2178,29,27,0,0
8,3846,0.6470588235294118,325,3491,42,192,0,2
8,2409,0.8823529411764707,469,3746,80,175,0,2
6,4176,0.7058823529411765,369,4204,12,6,0,0
8,3868,0.823529411764706,318,5466,52,31,0,0
8,1217,0.7647058823529412,184,7790,80,211,0,2
6,3127,0.8823529411764707,344,4522,80,206,0,2
6,3688,0.823529411764706,318,6947,23,199,0,2
6,4081,0.8823529411764707,198,41,29,31,0,0
8,2339,0.8823529411764707,330,850,44,5,0,0
5,1968,0.8823529411764707,308,7235,80,41,0,0
8,4155,0.8823529411764707,273,7386,80,205,0,2
8,435,0.7647058823529412,349,1814,30,191,0,2
9,1528,0.23529411764705882,328,8341,30,33,0,0
9,3649,0.8823529411764707,469,4979,80,176,0,2
6,3373,0.823529411764706,22,6155,29,33,0,0
8,1782,0.823529411764706,25,6638,70,11,0,0
8,708,0.7647058823529412,25,5297,75,3,0,0
8,3117,0.823529411764706,329,4610,70,36,0,0
8,4031,0.8823529411764707,287,5744,80,187,0,2
8,1830,0.8823529411764707,201,7072,80,11,0,0
6,4404,0.5882352941176472,25,6825,55,8,0,0
6,2079,0.7058823529411765,25,7764,55,20,0,0
8,1768,0.7058823529411765,199,7778,55,23,0,0
8,2681,0.7058823529411765,328,7826,55,39,0,0
9,4156,0.7058823529411765,368,8357,55,20,0,0
8,2483,0.8823529411764707,283,413,81,184,0,2
9,2168,0.823529411764706,318,3319,29,217,0,2
8,244,0.8823529411764707,469,522,80,176,0,2
4,3492,0.5882352941176472,198,105,80,212,0,2
8,3299,0.823529411764706,199,1139,78,11,0,0
8,4456,0.7647058823529412,52,1268,20,7,0,0
8,1310,0.8823529411764707,469,2164,34,180,0,2
5,2493,0.823529411764706,326,2720,47,9,0,0
8,2564,0.11764705882352944,469,3526,80,184,0,2
8,2823,0.411764705882353,469,3528,80,217,0,2
8,2564,0.47058823529411775,469,3529,80,198,0,2
8,2822,0.23529411764705882,469,3524,80,203,0,2
6,1332,0.823529411764706,288,3981,80,218,0,2
6,67,0.823529411764706,39,5380,42,20,0,0
6,2681,0.17647058823529416,328,204,55,22,0,0
6,3096,0.7058823529411765,328,823,55,41,0,0
8,2079,0.7058823529411765,199,2299,55,34,0,0
6,4156,0.7647058823529412,368,2435,55,32,0,0
8,684,0.7647058823529412,199,6193,55,35,0,0
5,1679,0.8823529411764707,0,8138,80,33,0,0
6,1630,0.823529411764706,25,2890,78,21,0,0
8,818,0.8823529411764707,321,3621,80,210,0,2
8,1188,0.8823529411764707,318,3951,20,16,0,0
9,838,0.8823529411764707,137,8411,80,3,0,0
8,1502,0.823529411764706,202,4958,80,219,0,2
6,4404,0.47058823529411775,216,6338,55,8,0,0
6,3096,0.5882352941176472,328,6520,55,35,0,0
8,349,0.6470588235294118,328,6794,55,211,0,2
8,3073,0.6470588235294118,328,7431,55,34,0,0
8,2236,0.8823529411764707,0,7216,80,214,0,2
6,2521,0.6470588235294118,328,2297,55,31,0,0
8,3637,0.411764705882353,328,5067,55,6,0,0
8,1656,0.823529411764706,325,5865,36,23,0,0
8,1346,0.823529411764706,280,8466,2,207,0,2
8,3068,0.823529411764706,283,57,75,207,0,2
6,2986,0.823529411764706,282,717,75,11,0,0
8,4444,0.823529411764706,216,1246,20,6,0,0
8,3,0.823529411764706,39,6062,29,75,0,0
6,3397,0.823529411764706,327,6063,29,40,0,0
7,2020,0.5882352941176472,124,5347,10,205,0,2
6,1319,0.823529411764706,352,5363,80,213,0,2
7,3249,0.47058823529411775,124,5680,80,210,0,2
9,741,0.8823529411764707,139,6926,79,19,0,0
8,3586,0.823529411764706,52,7370,53,10,0,0
3,2654,0.23529411764705882,120,7734,80,217,0,2
8,2852,0.823529411764706,331,8715,70,6,0,0
8,673,0.823529411764706,318,5658,70,32,0,0
8,684,0.6470588235294118,328,229,55,39,0,0
6,4404,0.6470588235294118,25,869,55,24,0,0
9,2521,0.5882352941176472,219,1218,55,15,0,0
6,2521,0.7647058823529412,199,1326,55,27,0,0
9,3951,0.823529411764706,318,2292,29,5,0,0
6,684,0.5294117647058825,199,2528,55,32,0,0
9,684,0.5294117647058825,219,3455,55,34,0,0
6,684,0.7647058823529412,199,4839,55,28,0,0
6,684,0.5882352941176472,328,6240,55,18,0,0
8,894,0.6470588235294118,327,6938,55,23,0,0
8,3096,0.47058823529411775,328,7493,55,41,0,0
8,2771,0.11764705882352944,469,8731,80,176,0,2
9,3222,0.823529411764706,318,4065,29,198,0,2
8,2573,0.823529411764706,325,7583,70,15,0,0
8,393,0.8823529411764707,325,2444,29,22,0,0
8,158,0.8823529411764707,198,5325,80,207,0,2
8,1162,0.8823529411764707,318,5371,20,202,0,2
9,3161,0.823529411764706,318,6262,29,40,0,0
8,4438,0.823529411764706,331,7089,68,48,0,0
9,3199,0.0,469,3753,80,154,0,2
8,2782,0.7647058823529412,284,8094,10,195,0,2
6,4075,0.823529411764706,318,2668,29,216,0,2
5,2251,0.6470588235294118,39,1058,79,19,0,0
8,2715,0.823529411764706,273,6586,80,219,0,2
8,3323,0.823529411764706,329,696,29,16,0,0
8,1367,0.7647058823529412,318,699,29,17,0,0
6,911,0.823529411764706,273,894,80,216,0,2
8,2583,0.47058823529411775,198,1249,6,6,0,0
8,3844,0.7647058823529412,318,1329,29,7,0,0
6,4041,0.0,325,1407,29,5,0,0
6,3386,0.47058823529411775,199,2396,29,217,0,2
8,2355,0.6470588235294118,409,3095,17,0,1,1
6,1534,0.823529411764706,328,5004,29,41,0,0
8,3680,0.11764705882352944,219,5628,29,27,0,0
6,4117,0.0,325,6644,29,46,0,0
8,1691,0.823529411764706,211,6937,48,200,0,2
6,3668,0.23529411764705882,219,8216,29,20,0,0
8,921,0.823529411764706,216,8723,70,39,0,0
8,2012,0.8823529411764707,469,3741,80,177,0,2
9,3437,0.823529411764706,273,5427,80,133,0,2
8,4019,0.8823529411764707,342,3060,80,211,0,2
9,4233,0.8823529411764707,124,3743,80,178,0,2
8,2214,0.8823529411764707,287,5745,80,190,0,2
8,2110,0.823529411764706,318,7791,70,45,0,0
8,2821,0.8823529411764707,469,5737,80,173,0,2
8,1998,0.823529411764706,356,690,79,211,0,2
6,241,0.7647058823529412,318,4392,29,213,0,2
8,43,0.7058823529411765,273,40,80,202,0,2
8,1605,0.823529411764706,199,1881,74,3,0,0
11,3503,0.5882352941176472,441,4020,80,122,0,2
11,2780,0.823529411764706,120,3910,80,122,0,2
6,3925,0.7647058823529412,273,301,80,210,0,2
6,2564,0.8823529411764707,469,2623,80,211,0,2
5,889,0.8823529411764707,343,8335,80,18,0,0
9,2543,0.823529411764706,208,2916,42,15,0,0
8,3157,0.7647058823529412,199,4205,12,27,0,0
6,224,0.3529411764705883,325,4325,51,170,0,2
6,3158,0.3529411764705883,327,8368,29,34,0,0
6,3046,0.7647058823529412,318,974,29,190,0,2
8,646,0.823529411764706,325,3064,68,46,0,0
8,4510,0.823529411764706,329,8296,70,204,0,2
6,1253,0.47058823529411775,328,2882,30,32,0,0
8,2569,0.823529411764706,318,4980,29,19,0,0
6,1528,0.7058823529411765,325,5938,30,53,0,0
6,2326,0.6470588235294118,311,6647,30,28,0,0
6,1529,0.7647058823529412,311,6648,30,24,0,0
8,40,0.823529411764706,273,470,51,9,0,0
8,1868,0.823529411764706,325,2810,55,62,0,0
8,2362,0.823529411764706,349,576,70,206,0,2
8,1389,0.823529411764706,216,4541,0,8,0,0
8,296,0.823529411764706,327,3646,0,216,0,2
8,3819,0.7647058823529412,243,3380,76,0,1,1
8,777,0.8823529411764707,273,2340,80,218,0,2
6,2026,0.8823529411764707,340,3295,80,216,0,2
6,291,0.823529411764706,280,5167,6,216,0,2
8,2729,0.8823529411764707,280,5386,44,210,0,2
8,1666,0.823529411764706,318,6429,29,217,0,2
6,1552,0.7058823529411765,325,302,52,206,0,2
6,3761,0.823529411764706,374,2152,29,34,0,0
8,1292,0.7647058823529412,39,5342,29,32,0,0
6,4087,0.823529411764706,349,5369,52,21,0,0
8,2389,0.823529411764706,52,5820,68,5,0,0
8,3508,0.8823529411764707,469,6123,80,180,0,2
8,3576,0.7058823529411765,349,7082,30,9,0,0
8,3576,0.7647058823529412,349,7083,30,22,0,0
8,1393,0.823529411764706,325,729,29,45,0,0
8,894,0.7647058823529412,199,452,55,7,0,0
8,517,0.8823529411764707,287,5742,80,180,0,2
8,1613,0.823529411764706,318,6406,70,211,0,2
8,1469,0.8823529411764707,196,7363,80,219,0,2
8,2457,0.823529411764706,327,2195,51,29,0,0
9,2298,0.823529411764706,5,2619,36,211,0,2
6,2321,0.823529411764706,199,5024,29,22,0,0
6,3056,0.823529411764706,318,3842,3,215,0,2
8,3055,0.0,350,4955,75,4,0,0
6,4524,0.823529411764706,318,548,28,5,0,0
9,1401,0.823529411764706,198,4088,49,215,0,2
3,4147,0.0,15,4712,79,212,0,2
6,4457,0.6470588235294118,218,746,75,16,0,0
8,2400,0.823529411764706,318,4525,29,20,0,0
8,1786,0.47058823529411775,469,4734,80,176,0,2
11,2323,0.7647058823529412,66,5497,36,217,0,2
8,3424,0.7647058823529412,374,5621,29,27,0,0
8,3407,0.7647058823529412,318,6728,29,58,0,0
9,3192,0.823529411764706,442,6742,79,32,0,0
8,3198,0.5294117647058825,469,2713,51,183,0,2
8,1956,0.3529411764705883,469,8559,80,160,0,2
8,1956,0.0,469,1011,79,136,0,2
8,752,0.0,469,1013,79,176,0,2
8,752,0.0,469,1014,79,170,0,2
8,2241,0.0,469,1015,80,199,0,2
8,2109,0.7058823529411765,282,4539,44,3,0,0
8,4395,0.0,469,6019,80,164,0,2
8,4395,0.0,469,6020,80,161,0,2
8,4395,0.0,469,6021,80,187,0,2
6,3063,0.823529411764706,5,7695,36,3,0,0
8,1169,0.0,469,7982,80,140,0,2
8,2700,0.411764705882353,444,7984,79,56,0,0
8,2700,0.23529411764705882,444,7985,79,34,0,0
8,1786,0.47058823529411775,469,8024,80,158,0,2
6,3532,0.411764705882353,469,8033,80,171,0,2
9,3066,0.8823529411764707,445,7967,80,0,1,1
8,4518,0.823529411764706,325,253,81,29,0,0
8,3401,0.47058823529411775,22,4056,29,12,0,0
8,1448,0.823529411764706,331,8531,70,216,0,2
9,3053,0.823529411764706,107,8437,79,0,1,1
6,1141,0.823529411764706,280,6891,51,189,0,2
8,2266,0.823529411764706,199,764,20,8,0,0
5,4074,0.823529411764706,341,1026,80,31,0,0
8,1647,0.823529411764706,273,6582,56,8,0,0
5,1431,0.411764705882353,349,71,64,194,0,2
9,3429,0.823529411764706,441,369,36,122,0,2
8,3999,0.47058823529411775,52,3324,64,215,0,2
8,3698,0.6470588235294118,374,3963,64,200,0,2
8,1765,0.5882352941176472,331,4626,64,207,0,2
8,3720,0.823529411764706,318,639,29,210,0,2
8,1930,0.823529411764706,471,2229,80,0,1,1
8,3325,0.823529411764706,318,4079,29,203,0,2
7,2015,0.823529411764706,124,5584,80,137,0,2
6,3953,0.823529411764706,199,553,29,46,0,0
9,1156,0.5882352941176472,124,2084,80,134,0,2
5,2777,0.5882352941176472,343,3788,80,17,0,0
5,971,0.5882352941176472,196,4393,10,17,0,0
8,4164,0.823529411764706,442,6485,80,65,0,0
4,1723,0.5882352941176472,336,7776,79,30,0,0
9,3801,0.823529411764706,148,2336,80,210,0,2
6,3908,0.7647058823529412,199,3826,55,202,0,2
8,2700,0.823529411764706,287,5203,80,195,0,2
8,2700,0.823529411764706,287,5205,80,201,0,2
6,1485,0.7647058823529412,280,5992,70,201,0,2
8,2566,0.823529411764706,331,8325,29,55,0,0
5,184,0.823529411764706,318,5667,44,44,0,0
8,606,0.823529411764706,287,5747,80,173,0,2
8,761,0.823529411764706,469,5668,79,178,0,2
9,1962,0.823529411764706,273,5284,80,146,0,2
8,2597,0.823529411764706,469,8365,80,183,0,2
6,2591,0.823529411764706,216,106,34,216,0,2
7,2599,0.823529411764706,137,2550,51,172,0,2
4,329,0.823529411764706,198,2123,80,15,0,0
4,301,0.823529411764706,11,4765,79,8,0,0
10,1692,0.823529411764706,120,6626,51,136,0,2
8,2688,0.823529411764706,411,5461,1,0,1,1
8,521,0.823529411764706,273,6830,80,218,0,2
6,94,0.823529411764706,25,6754,52,67,0,0
6,277,0.411764705882353,328,148,12,29,0,0
8,728,0.29411764705882354,374,315,26,205,0,2
8,1192,0.823529411764706,280,700,44,189,0,2
8,2184,0.823529411764706,328,841,50,218,0,2
8,1996,0.5294117647058825,25,1079,26,39,0,0
6,2372,0.5882352941176472,219,1204,26,8,0,0
6,3317,0.5882352941176472,199,1398,29,15,0,0
6,2958,0.823529411764706,325,1739,42,199,0,2
9,1996,0.411764705882353,219,2043,26,20,0,0
6,1996,0.5882352941176472,219,2044,26,18,0,0
6,454,0.6470588235294118,39,2371,1,56,0,0
6,2416,0.6470588235294118,52,3011,26,23,0,0
8,1802,0.7058823529411765,39,4084,12,12,0,0
6,277,0.29411764705882354,219,4159,26,22,0,0
8,1269,0.3529411764705883,25,5201,26,215,0,2
8,1074,0.7647058823529412,318,5530,29,31,0,0
8,1379,0.5294117647058825,216,5974,26,216,0,2
8,2445,0.23529411764705882,325,6177,12,216,0,2
9,1984,0.823529411764706,142,160,80,213,0,2
10,882,0.823529411764706,120,564,32,140,0,2
8,2052,0.823529411764706,325,2200,44,200,0,2
4,198,0.823529411764706,318,2929,34,34,0,0
8,2963,0.823529411764706,318,4388,29,19,0,0
8,2393,0.823529411764706,199,5705,29,24,0,0
8,3608,0.823529411764706,25,7888,20,4,0,0
8,3806,0.823529411764706,318,7989,44,216,0,2
10,1061,0.823529411764706,120,4861,80,156,0,2
9,822,0.823529411764706,124,6979,80,7,0,0
8,1283,0.823529411764706,216,7795,70,211,0,2
3,3564,0.823529411764706,124,5620,80,211,0,2
8,3576,0.823529411764706,349,5989,30,19,0,0
6,3364,0.823529411764706,208,6730,30,211,0,2
8,1011,0.823529411764706,469,8125,80,179,0,2
0,2408,0.17647058823529416,273,7591,80,207,0,2
8,908,0.823529411764706,348,1313,80,215,0,2
8,1336,0.823529411764706,199,5094,20,214,0,2
5,1927,0.823529411764706,196,6863,80,42,0,0
9,4308,0.823529411764706,318,290,29,29,0,0
6,800,0.823529411764706,442,4175,80,212,0,2
3,2134,0.7647058823529412,219,1529,10,204,0,2
6,3038,0.823529411764706,198,2895,29,16,0,0
8,4192,0.823529411764706,349,4475,30,16,0,0
8,2957,0.6470588235294118,280,4822,29,45,0,0
6,3043,0.823529411764706,211,5136,29,28,0,0
6,4080,0.823529411764706,349,6087,29,24,0,0
6,97,0.7647058823529412,325,7170,70,20,0,0
8,1215,0.823529411764706,52,1278,55,35,0,0
6,4360,0.29411764705882354,219,456,26,219,0,2
8,792,0.7647058823529412,216,4149,22,9,0,0
5,999,0.823529411764706,36,5290,79,29,0,0
6,4139,0.823529411764706,325,1245,29,36,0,0
8,2692,0.823529411764706,217,542,6,21,0,0
6,3750,0.823529411764706,287,5746,80,173,0,2
7,576,0.823529411764706,336,7238,80,215,0,2
5,3119,0.823529411764706,174,7556,20,29,0,0
8,2918,0.823529411764706,273,7924,80,218,0,2
6,1643,0.29411764705882354,218,287,29,22,0,0
6,3378,0.23529411764705882,374,291,29,215,0,2
6,3455,0.6470588235294118,327,274,29,56,0,0
6,3455,0.5294117647058825,325,275,29,45,0,0
6,384,0.411764705882353,39,625,29,211,0,2
6,3419,0.823529411764706,327,640,29,30,0,0
6,360,0.47058823529411775,199,827,29,54,0,0
6,2224,0.3529411764705883,199,1409,29,28,0,0
9,2134,0.823529411764706,368,1530,10,211,0,2
6,3336,0.11764705882352944,199,1545,29,70,0,0
6,4379,0.17647058823529416,327,1955,79,69,0,0
6,4299,0.29411764705882354,218,1962,29,31,0,0
9,1499,0.3529411764705883,216,2011,29,9,0,0
8,563,0.823529411764706,362,2159,80,212,0,2
8,1508,0.7647058823529412,469,2163,6,198,0,2
6,235,0.6470588235294118,331,2629,29,33,0,0
8,3378,0.5294117647058825,222,2691,29,36,0,0
6,448,0.47058823529411775,374,2819,29,42,0,0
6,2881,0.17647058823529416,199,2966,29,12,0,0
8,2517,0.47058823529411775,325,3042,29,53,0,0
6,3678,0.5294117647058825,25,3076,29,50,0,0
6,3677,0.47058823529411775,218,3226,29,62,0,0
9,2317,0.5294117647058825,218,3514,29,35,0,0
8,31,0.5294117647058825,330,3687,29,27,0,0
6,4056,0.47058823529411775,218,3691,29,66,0,0
8,1374,0.11764705882352944,469,3728,80,157,0,2
6,3033,0.6470588235294118,199,3729,29,41,0,0
6,360,0.17647058823529416,327,4063,29,33,0,0
8,2347,0.5294117647058825,469,4399,80,215,0,2
8,3045,0.23529411764705882,325,4797,29,44,0,0
6,2982,0.5882352941176472,218,4799,29,48,0,0
8,3378,0.411764705882353,325,5065,29,40,0,0
6,1081,0.23529411764705882,199,5299,29,23,0,0
6,4180,0.3529411764705883,39,5310,29,36,0,0
6,2320,0.5882352941176472,331,5703,29,40,0,0
6,3318,0.5294117647058825,327,6075,29,56,0,0
6,3350,0.5294117647058825,218,6181,29,30,0,0
